basin,NSE
1139000,0.553402901
1139800,0.499579012
1142500,0.536613077
1144000,0.598411202
1162500,0.788230821
1169000,0.358616412
1170100,0.378508985
1181000,0.269450009
1187300,0.165231764
1195100,0.146608829
1333000,0.561872154
1350000,0.343718827
1350080,0.361126781
1350140,0.379374206
1365000,0.215290904
1411300,0.635996372
1413500,0.360096455
1414500,0.144444287
1415000,0.374678671
3010655,0.549862742
3011800,0.446931362
3015500,0.619192719
3021350,-0.280062318
3026500,0.383232415
3028000,0.477179825
3049000,0.097338974
3049800,0.05628407
3050000,0.414926589
3069500,0.360732436
3070500,0.048188925
3076600,0.422352433
3078000,0.404567182
3140000,0.112855196
3144000,0.193506777
4074950,0.948963381
4105700,0.826675251
4115265,0.462928712
4122200,0.903258003
4122500,0.954354711
4127918,0.769279346
4127997,0.635851473
4161580,0.836496025
4185000,0.881873816
4196800,0.726318926
4197100,0.510293663
4197170,0.05602479
4213000,0.354221582
4213075,-0.064090371
4216418,0.310388684
4221000,0.450987995
4224775,0.154216647
4233000,0.285854399
4256000,0.532694638
4296000,0.738009721
8101000,-0.040508986
8103900,0.123285472
8104900,0.100945711
8109700,0.145240903
8150800,-0.370125771
8158700,0.383323848
8158810,0.234570682
8164300,0.321471035
8164600,0.317405999
8165300,0.027034998
8171300,0.187862754
8175000,0.502819538
8176900,0.101148963
8178880,-0.444955349
8189500,0.472091675
8190000,0.18822968
8190500,0.069007277
8194200,0.474827945
8195000,0.036812901
8196000,0.062567472
8198500,0.072715282
8200000,0.166297495
8202700,-0.190880418
8267500,0.983701197
8269000,0.972049782
8271000,0.979870867
8324000,0.928323254
9081600,0.975097138
9107000,0.982892625
9210500,0.971546441
9223000,0.973793386
9306242,0.930907503
9312600,0.987835418
9497980,0.035602152
9505350,0.222059309
9505800,-0.152677059
9508300,-0.048189044
9510200,0.094132662
9512280,0.256074309
9513780,0.190020621
10234500,0.967261847
10244950,0.988356666
10336645,0.752855018
10336660,0.607197344
10343500,0.69031176
12010000,0.597753406
,0.410809081
