basin,NSE
1139000,0.632352352
1139800,0.660829604
1142500,0.589235097
1144000,0.680193722
1162500,0.812214345
1169000,0.223523855
1170100,0.339576423
1181000,0.112357914
1187300,0.166852355
1195100,0.340263188
1333000,0.575633585
1350000,0.283233225
1350080,0.245154262
1350140,0.197968066
1365000,0.316116393
1411300,0.750677913
1413500,0.420211017
1414500,0.435321927
1415000,0.407815456
3010655,0.638180047
3011800,0.407004833
3015500,0.566718578
3021350,0.212192893
3026500,0.451668024
3028000,0.574378341
3049000,0.405958354
3049800,0.236735344
3050000,0.324846625
3069500,0.411639392
3070500,0.332193971
3076600,0.512340099
3078000,0.340198457
3140000,0.323479235
3144000,0.358449817
4074950,0.943930767
4105700,0.649849236
4115265,0.610844195
4122200,0.917826504
4122500,0.95115706
4127918,0.808126003
4127997,0.650236458
4161580,0.83295171
4185000,0.899578847
4196800,0.702134877
4197100,0.532614946
4197170,-0.363106132
4213000,0.438723743
4213075,0.156920075
4216418,0.371376932
4221000,0.504275143
4224775,0.278948784
4233000,0.384650111
4256000,0.626428366
4296000,0.772834808
8101000,0.298922658
8103900,-3.464372158
8104900,0.148640037
8109700,0.446855605
8150800,-0.914916039
8158700,0.457589805
8158810,0.283100963
8164300,0.345662057
8164600,0.091602087
8165300,-0.443113685
8171300,0.186326802
8175000,0.489453137
8176900,0.259995043
8178880,0.205137193
8189500,0.601431698
8190000,0.049870133
8190500,0.056617558
8194200,-0.149481058
8195000,0.079926372
8196000,0.006802738
8198500,-3.564721584
8200000,0.189460635
8202700,-0.026534915
8267500,0.984207368
8269000,0.969578741
8271000,0.98078014
8324000,0.932983547
9081600,0.973797843
9107000,0.982365454
9210500,0.973512691
9223000,0.976152942
9306242,0.898944907
9312600,0.989864761
9497980,-0.39862442
9505350,0.26435107
9505800,-0.047956705
9508300,0.16705668
9510200,0.007296503
9512280,-0.204734445
9513780,0.168449342
10234500,0.972663911
10244950,0.989784223
10336645,0.813194379
10336660,0.591737032
10343500,0.58817777
12010000,0.623771399
,0.357874274
