basin,NSE
1139000,0.573928475
1139800,0.61326316
1142500,0.536423415
1144000,0.603809327
1162500,0.754324406
1169000,0.307316124
1170100,0.429660261
1181000,0.08054179
1187300,0.25533402
1195100,0.256946981
1333000,0.236997962
1350000,0.233173966
1350080,0.416601181
1350140,0.416711211
1365000,0.241667867
1411300,0.660475791
1413500,0.502905697
1414500,0.45687741
1415000,0.572335541
3010655,0.565007627
3011800,0.498916268
3015500,0.394358099
3021350,-0.304700375
3026500,0.331585824
3028000,0.433197558
3049000,0.332490563
3049800,0.083455265
3050000,0.254071951
3069500,0.33497417
3070500,0.178733587
3076600,0.337362766
3078000,0.232303917
3140000,0.147116244
3144000,0.214095533
4074950,0.952637747
4105700,0.744262725
4115265,0.501971751
4122200,0.91359403
4122500,0.951565683
4127918,0.747048885
4127997,0.64996475
4161580,0.850716397
4185000,0.866067454
4196800,0.657308966
4197100,0.498956025
4197170,-0.071820855
4213000,0.382862031
4213075,0.066054225
4216418,0.305360258
4221000,0.114506364
4224775,0.24583739
4233000,0.301818252
4256000,0.557715863
4296000,0.734360754
8101000,-0.027931809
8103900,0.163949847
8104900,-0.049665451
8109700,0.43355453
8150800,-0.276881814
8158700,0.258003771
8158810,0.242810428
8164300,0.181685567
8164600,0.30198276
8165300,-6.180147648
8171300,0.163674176
8175000,0.547874928
8176900,-0.026345849
8178880,-0.16116035
8189500,0.567035645
8190000,0.080363333
8190500,0.018572867
8194200,0.397577405
8195000,0.040478587
8196000,0.060174346
8198500,-0.495031357
8200000,0.151527047
8202700,-0.409876466
8267500,0.980701078
8269000,0.973532001
8271000,0.980764294
8324000,0.930309862
9081600,0.97211053
9107000,0.979707427
9210500,0.972844921
9223000,0.962892078
9306242,0.941733833
9312600,0.9867342
9497980,-0.01085937
9505350,0.295311749
9505800,-0.478949785
9508300,-0.130339384
9510200,-0.534091115
9512280,0.092944086
9513780,0.105310738
10234500,0.971071595
10244950,0.993229228
10336645,0.815567419
10336660,0.594470114
10343500,0.668346882
12010000,0.560356379
,0.327589755
