basin,NSE
1139000,0.476528108
1139800,0.586120784
1142500,0.621026576
1144000,0.58830905
1162500,0.796954989
1169000,0.421241105
1170100,0.408638775
1181000,0.278729022
1187300,0.292964816
1195100,0.263928473
1333000,0.424437582
1350000,0.222271621
1350080,0.405204177
1350140,0.171444297
1365000,0.489994764
1411300,0.533445984
1413500,0.476192117
1414500,0.378928483
1415000,0.505484551
3010655,0.655460447
3011800,0.526104659
3015500,0.40863651
3021350,-0.049229026
3026500,0.370877028
3028000,0.508581996
3049000,0.382869303
3049800,0.38667345
3050000,0.19209367
3069500,0.239387512
3070500,-0.201807141
3076600,0.376684964
3078000,0.217885315
3140000,0.221049786
3144000,0.244328737
4074950,0.948488511
4105700,0.688716769
4115265,0.514827788
4122200,0.886504382
4122500,0.948201992
4127918,0.745939285
4127997,0.57555896
4161580,0.851832792
4185000,0.864956707
4196800,0.661721736
4197100,0.394527555
4197170,0.090814769
4213000,0.298925877
4213075,0.085856676
4216418,0.170716584
4221000,0.44374609
4224775,0.204014778
4233000,0.301399469
4256000,0.594166428
4296000,0.726370454
8101000,0.174270034
8103900,-0.119104147
8104900,0.060692668
8109700,0.480044246
8150800,0.040580332
8158700,0.035983086
8158810,0.212622225
8164300,0.285816312
8164600,0.284023881
8165300,0.013079882
8171300,0.06772387
8175000,0.380863488
8176900,-0.140924931
8178880,-4.897047997
8189500,0.507254094
8190000,0.054871559
8190500,0.054728389
8194200,0.334657073
8195000,0.038830578
8196000,0.048109293
8198500,-93.13594055
8200000,-2.561514854
8202700,-13.54676437
8267500,0.978800263
8269000,0.971588356
8271000,0.977220325
8324000,0.876944318
9081600,0.977558395
9107000,0.979132663
9210500,0.972158199
9223000,0.964808807
9306242,0.909342602
9312600,0.986485974
9497980,-4.722517967
9505350,-8.151749611
9505800,-20.62086678
9508300,0.159887075
9510200,0.000367641
9512280,0.063005686
9513780,0.045137346
10234500,0.96771099
10244950,0.985939575
10336645,0.799292892
10336660,0.618235946
10343500,0.592877328
12010000,0.459619641
,-1.067174361
