basin,NSE
1139000,0.555190951
1139800,0.593097717
1142500,0.609885752
1144000,0.582710743
1162500,0.785653412
1169000,0.228564143
1170100,0.407680869
1181000,0.051397443
1187300,0.202228189
1195100,-0.191516399
1333000,0.369820237
1350000,0.228947878
1350080,0.332473874
1350140,0.322942495
1365000,0.363416851
1411300,0.412247777
1413500,0.361210167
1414500,0.33578831
1415000,0.428303182
3010655,0.598867714
3011800,0.219781816
3015500,0.538688868
3021350,-0.346102357
3026500,0.311442673
3028000,0.343882501
3049000,0.050388932
3049800,-0.868051529
3050000,0.239234209
3069500,0.297293901
3070500,-0.080111861
3076600,0.36204952
3078000,0.21946162
3140000,0.083854079
3144000,0.205815911
4074950,0.938955031
4105700,0.821239725
4115265,0.317521691
4122200,0.888860255
4122500,0.950476926
4127918,0.75857538
4127997,0.650823414
4161580,0.845106646
4185000,0.852695733
4196800,0.650318325
4197100,-0.084691644
4197170,-0.305594683
4213000,0.257924497
4213075,-0.054918289
4216418,0.23007673
4221000,0.350476563
4224775,0.173437178
4233000,0.093593955
4256000,0.549681306
4296000,0.690752894
8101000,0.139742374
8103900,0.098699152
8104900,-0.363458276
8109700,0.50844416
8150800,-7.16805172
8158700,0.146344602
8158810,0.165487409
8164300,0.189345956
8164600,0.297948956
8165300,-1.907142639
8171300,0.200496554
8175000,0.394810915
8176900,-0.11527431
8178880,-2.703453541
8189500,0.454692483
8190000,-0.185393929
8190500,0.06089443
8194200,0.19400245
8195000,-0.114477873
8196000,-0.285371423
8198500,-0.052065253
8200000,0.177027464
8202700,-10.55456161
8267500,0.979610307
8269000,0.968944103
8271000,0.976641798
8324000,0.934004895
9081600,0.976078508
9107000,0.977661833
9210500,0.974591235
9223000,0.96490911
9306242,0.936536096
9312600,0.990089239
9497980,0.199045122
9505350,-0.078982949
9505800,0.233245134
9508300,-0.326202512
9510200,0.111935735
9512280,0.230254769
9513780,0.116827488
10234500,0.969556605
10244950,0.989967396
10336645,0.808050007
10336660,0.578002781
10343500,0.65361315
12010000,0.568038166
,0.130429556
