basin,NSE
1139000,0.583527148
1139800,0.623350203
1142500,0.585651249
1144000,0.600444138
1162500,0.792225868
1169000,0.381513178
1170100,0.434113324
1181000,0.247163653
1187300,0.096463919
1195100,0.149524987
1333000,0.508244991
1350000,0.303162038
1350080,0.415632367
1350140,-0.107560277
1365000,0.352707922
1411300,0.456065416
1413500,0.338173032
1414500,0.371918678
1415000,0.351729393
3010655,0.473989129
3011800,0.382266223
3015500,0.636806041
3021350,-0.149336696
3026500,0.439185917
3028000,0.47937268
3049000,0.385314047
3049800,0.122523606
3050000,0.226002753
3069500,0.261153221
3070500,0.305657029
3076600,0.308194101
3078000,0.320466042
3140000,-0.467431188
3144000,0.255842745
4074950,0.944033522
4105700,0.401602983
4115265,0.423116803
4122200,0.897042654
4122500,0.947218396
4127918,0.724484354
4127997,0.664784074
4161580,0.857870743
4185000,0.837722838
4196800,0.662003279
4197100,0.51995331
4197170,-0.21243453
4213000,0.394518852
4213075,0.066922545
4216418,0.31519717
4221000,0.371751308
4224775,0.180799961
4233000,0.289283514
4256000,0.535991341
4296000,0.64972797
8101000,0.083114326
8103900,-2.671465635
8104900,0.106861889
8109700,0.465901256
8150800,-0.156396747
8158700,0.27738595
8158810,0.088179529
8164300,0.24455595
8164600,0.139407873
8165300,-0.027266264
8171300,0.069660604
8175000,0.352478921
8176900,0.128386915
8178880,-6.982413769
8189500,0.526257455
8190000,-0.034605861
8190500,0.044092119
8194200,-0.947686434
8195000,-0.080888152
8196000,-0.096359849
8198500,-0.289440155
8200000,-0.167231202
8202700,-0.065241694
8267500,0.966460887
8269000,0.968025107
8271000,0.936320804
8324000,0.928175144
9081600,0.976414135
9107000,0.979563382
9210500,0.968175609
9223000,0.948853169
9306242,0.923843078
9312600,0.987403863
9497980,-1.266180515
9505350,-8.446056366
9505800,-9.552226067
9508300,-0.544889569
9510200,-0.140610695
9512280,0.082135141
9513780,0.108255863
10234500,0.966940489
10244950,0.990955031
10336645,0.744903356
10336660,0.636597723
10343500,0.605331868
12010000,0.491817653
,0.072031441
