basin,NSE
1139000,0.63137573
1139800,0.605695456
1142500,0.618340135
1144000,0.634662062
1162500,0.804264933
1169000,0.38392663
1170100,0.496091187
1181000,0.070159614
1187300,0.334300339
1195100,0.213923752
1333000,0.502405107
1350000,0.256439507
1350080,0.366939485
1350140,0.422415674
1365000,0.451828003
1411300,0.636174947
1413500,0.486847758
1414500,0.467485845
1415000,0.539626777
3010655,0.665122658
3011800,0.540888667
3015500,0.629122823
3021350,0.307258248
3026500,0.349699259
3028000,0.568647623
3049000,0.479068935
3049800,0.316365302
3050000,0.35901773
3069500,0.339459062
3070500,0.155335546
3076600,0.603971183
3078000,0.398096025
3140000,0.121985257
3144000,0.193933725
4074950,0.946607497
4105700,0.85214445
4115265,0.564405411
4122200,0.913955726
4122500,0.949938912
4127918,0.80716984
4127997,0.65913865
4161580,0.848801136
4185000,0.877387308
4196800,0.728351384
4197100,0.554533273
4197170,-0.245675445
4213000,0.356091321
4213075,0.185499251
4216418,0.319963992
4221000,0.476070821
4224775,0.332411826
4233000,0.363928735
4256000,0.629738748
4296000,0.814567372
8101000,0.106513083
8103900,0.206447959
8104900,-5.053205013
8109700,0.171771765
8150800,-1.840262651
8158700,0.204345584
8158810,0.22399354
8164300,0.337322176
8164600,0.417136252
8165300,-0.029526353
8171300,0.001293302
8175000,0.521154314
8176900,0.258902848
8178880,-11.40450191
8189500,0.578814596
8190000,0.029247642
8190500,0.037509203
8194200,0.431400299
8195000,-0.126618624
8196000,0.037966132
8198500,-10.31373501
8200000,0.092276931
8202700,-0.320046782
8267500,0.981298801
8269000,0.964418836
8271000,0.980080318
8324000,0.935187474
9081600,0.977903556
9107000,0.981375458
9210500,0.973589255
9223000,0.970423356
9306242,0.930948988
9312600,0.989775059
9497980,-0.296373844
9505350,0.094552279
9505800,-0.028535962
9508300,-0.486815095
9510200,0.00098449
9512280,0.13557142
9513780,-0.000191927
10234500,0.968628053
10244950,0.987782263
10336645,0.843185961
10336660,0.596144736
10343500,0.630227864
12010000,0.58766976
,0.151719356
