basin,NSE
1139000,0.586650312
1139800,0.617028892
1142500,0.565785885
1144000,0.632499069
1162500,0.722772658
1169000,0.393405616
1170100,0.244507492
1181000,0.430066943
1187300,0.301918924
1195100,0.310964823
1333000,0.660162032
1350000,0.280502379
1350080,0.424880028
1350140,0.411334515
1365000,0.46289742
1411300,0.636910349
1413500,0.409786344
1414500,0.451165617
1415000,0.377137482
3010655,0.663256079
3011800,0.599225998
3015500,0.650492728
3021350,0.279842436
3026500,0.398419678
3028000,0.515075982
3049000,0.518784225
3049800,-0.175103188
3050000,0.264217734
3069500,0.298091233
3070500,0.446066856
3076600,0.522981733
3078000,0.534187317
3140000,-0.262252927
3144000,0.433046162
4074950,0.942348126
4105700,0.849949971
4115265,0.585329205
4122200,0.90813943
4122500,0.941484589
4127918,0.763244823
4127997,0.666099817
4161580,0.842251047
4185000,0.821560353
4196800,0.513159543
4197100,0.475347817
4197170,0.242159307
4213000,0.449851215
4213075,0.060072422
4216418,0.381089926
4221000,0.256267607
4224775,0.257329226
4233000,0.333847404
4256000,0.636761725
4296000,0.807527617
8101000,0.298041642
8103900,0.053741455
8104900,0.059292138
8109700,0.38345176
8150800,-0.015948772
8158700,0.44584769
8158810,0.239362538
8164300,0.286043167
8164600,0.205595076
8165300,-0.381470919
8171300,0.234514415
8175000,0.044976234
8176900,-3.010622978
8178880,0.199282408
8189500,0.111419737
8190000,0.015838563
8190500,-0.052471161
8194200,-3.244460106
8195000,-0.722601414
8196000,-0.201248884
8198500,-0.076677203
8200000,0.133239686
8202700,-0.103937268
8267500,0.977186888
8269000,0.961218473
8271000,0.965366323
8324000,0.902687155
9081600,0.970404224
9107000,0.981566878
9210500,0.967726443
9223000,0.964770406
9306242,0.918223388
9312600,0.97938478
9497980,0.164840698
9505350,0.210874617
9505800,0.23042345
9508300,0.04665941
9510200,-0.112080932
9512280,0.255894601
9513780,0.137026787
10234500,0.972164562
10244950,0.992165187
10336645,0.235821605
10336660,0.250645816
10343500,0.672785074
12010000,0.563394934
,0.354508886
