basin,NSE
1139000,0.613046944
1139800,0.584911704
1142500,0.621177197
1144000,0.55568254
1162500,0.796430275
1169000,0.351513505
1170100,0.481559813
1181000,0.306028008
1187300,-0.08854413
1195100,0.174647152
1333000,0.559603482
1350000,0.328908265
1350080,0.419130385
1350140,0.420304239
1365000,0.373205662
1411300,0.589662701
1413500,0.455832839
1414500,0.453547359
1415000,0.547608823
3010655,0.527599931
3011800,0.407895386
3015500,0.400514722
3021350,0.026308835
3026500,0.222299397
3028000,0.452084899
3049000,0.351331413
3049800,-0.320456743
3050000,0.1581406
3069500,0.366075635
3070500,0.198467612
3076600,0.450600743
3078000,0.45922488
3140000,0.301391065
3144000,0.210917234
4074950,0.946593728
4105700,0.702644587
4115265,0.540628105
4122200,0.899270803
4122500,0.954295769
4127918,0.741021305
4127997,0.636148781
4161580,0.853763744
4185000,0.877972901
4196800,0.602306068
4197100,0.524439335
4197170,-0.032681108
4213000,0.37517029
4213075,0.07295084
4216418,0.155593514
4221000,0.369661272
4224775,0.127425253
4233000,-1.135119438
4256000,0.516902924
4296000,0.765786588
8101000,-0.104409099
8103900,-0.104901671
8104900,0.108031869
8109700,-0.948869705
8150800,-1.084392786
8158700,0.174055517
8158810,0.275060654
8164300,0.34934324
8164600,0.293884516
8165300,-0.305279732
8171300,0.039172411
8175000,0.554366291
8176900,0.03104049
8178880,-1.279707909
8189500,0.572351158
8190000,0.082422078
8190500,0.055151701
8194200,-0.049266338
8195000,0.121896029
8196000,0.053873301
8198500,-0.11208725
8200000,-0.193351269
8202700,-0.106394887
8267500,0.981543509
8269000,0.971621435
8271000,0.98209803
8324000,0.934560932
9081600,0.977229608
9107000,0.9800475
9210500,0.974046063
9223000,0.962593958
9306242,0.932580881
9312600,0.989550808
9497980,-0.150131941
9505350,-2.579594851
9505800,-8.775334358
9508300,-0.232781529
9510200,0.241974592
9512280,0.000844896
9513780,0.054828405
10234500,0.97314542
10244950,0.992696806
10336645,0.800622642
10336660,0.541084945
10343500,0.601765513
12010000,0.589591533
,0.23418001
