basin,NSE
1139000,0.568278641
1139800,0.558487654
1142500,0.562471867
1144000,0.475067854
1162500,0.799723327
1169000,0.224122703
1170100,0.452479124
1181000,-0.087050557
1187300,0.202693939
1195100,0.088111877
1333000,0.417930186
1350000,0.14550221
1350080,0.454348326
1350140,-0.261671424
1365000,0.361765087
1411300,0.218227088
1413500,0.257914364
1414500,0.317022204
1415000,0.294366956
3010655,0.626577109
3011800,0.420235932
3015500,0.553617805
3021350,0.04294914
3026500,0.340236425
3028000,0.54154101
3049000,0.263165891
3049800,-0.469067574
3050000,-0.008101225
3069500,-0.000746489
3070500,-0.230234861
3076600,0.040263534
3078000,0.226517916
3140000,0.071560383
3144000,0.267301381
4074950,0.946787849
4105700,0.765739307
4115265,0.520943493
4122200,0.916189961
4122500,0.94783406
4127918,0.736261755
4127997,0.655167192
4161580,0.84854041
4185000,0.878020905
4196800,0.629864186
4197100,0.401129067
4197170,-0.007791162
4213000,0.213624358
4213075,-0.387597084
4216418,0.209261358
4221000,0.43831259
4224775,0.300197184
4233000,0.116754055
4256000,0.559118599
4296000,0.78012079
8101000,0.355055869
8103900,-0.332998633
8104900,0.147709727
8109700,0.220881701
8150800,-17.0719471
8158700,0.207128465
8158810,0.224310815
8164300,0.27694726
8164600,0.251101136
8165300,-1.031324387
8171300,-0.287859201
8175000,0.378988922
8176900,0.028140187
8178880,-17.14484215
8189500,0.337225318
8190000,-0.013445616
8190500,0.016826212
8194200,0.27382952
8195000,-2.364074945
8196000,0.070971906
8198500,-19.28523254
8200000,0.171351254
8202700,-86.07894135
8267500,0.978301445
8269000,0.969691731
8271000,0.968816685
8324000,0.921988361
9081600,0.973179976
9107000,0.975698048
9210500,0.970200395
9223000,0.940665599
9306242,0.940071911
9312600,0.98573331
9497980,-0.493397713
9505350,-1.669130802
9505800,-5.62746191
9508300,-0.085949183
9510200,-0.039583921
9512280,0.192075729
9513780,0.110499918
10234500,0.968045358
10244950,0.991951397
10336645,0.815047368
10336660,0.56172809
10343500,0.626232058
12010000,0.53983888
,-1.149318682
