basin,NSE
1139000,0.608807415
1139800,0.624278873
1142500,0.563254863
1144000,0.651839048
1162500,0.799564749
1169000,0.514862716
1170100,0.54289335
1181000,0.489155412
1187300,0.161418617
1195100,0.391746879
1333000,-1.961558342
1350000,0.356482208
1350080,0.365270853
1350140,0.439989328
1365000,0.376972675
1411300,0.586635858
1413500,0.527878314
1414500,0.494647622
1415000,0.527704895
3010655,0.679033577
3011800,0.588607728
3015500,0.681118459
3021350,0.451229274
3026500,0.517999858
3028000,0.540218711
3049000,0.552641839
3049800,0.087843597
3050000,0.425084233
3069500,0.425992072
3070500,0.510093033
3076600,0.412382543
3078000,0.326847255
3140000,0.284719527
3144000,0.253351212
4074950,0.950278308
4105700,0.852144316
4115265,0.578617543
4122200,0.906508259
4122500,0.949973386
4127918,0.75950931
4127997,0.671593219
4161580,0.837021574
4185000,0.851610914
4196800,0.678184599
4197100,0.593000174
4197170,0.103420973
4213000,0.45604223
4213075,-0.517361641
4216418,0.3718279
4221000,0.509292871
4224775,0.427088439
4233000,0.366069555
4256000,0.568190843
4296000,0.80269365
8101000,0.047688961
8103900,0.108114362
8104900,0.062285185
8109700,-0.054551959
8150800,-0.104141116
8158700,0.261711895
8158810,0.15998286
8164300,0.172158897
8164600,0.313040078
8165300,0.01515168
8171300,0.178974569
8175000,0.514854491
8176900,0.176133811
8178880,0.109749317
8189500,0.469245493
8190000,0.031028986
8190500,0.044629514
8194200,-2.947229385
8195000,0.049068868
8196000,-0.089838386
8198500,0.047710538
8200000,0.041614473
8202700,-0.024433255
8267500,0.98063889
8269000,0.969722381
8271000,0.975840131
8324000,0.933967344
9081600,0.956781648
9107000,0.979585877
9210500,0.971699318
9223000,0.969310345
9306242,0.369668007
9312600,0.988855533
9497980,0.142291903
9505350,-0.07478714
9505800,0.009746909
9508300,0.078463852
9510200,0.110659957
9512280,-0.460554838
9513780,-0.434900403
10234500,0.973881319
10244950,0.992010858
10336645,0.562093735
10336660,0.549414247
10343500,0.429367781
12010000,0.5783014
,0.376497236
