basin,NSE
1139000,0.593640149
1139800,0.615522265
1142500,0.579205811
1144000,0.57443893
1162500,0.742335975
1169000,0.178798378
1170100,0.278187275
1181000,-0.281742692
1187300,0.12117821
1195100,-0.487448096
1333000,0.587799519
1350000,0.283492446
1350080,0.361399353
1350140,0.393904328
1365000,0.391107082
1411300,0.636463523
1413500,0.489950895
1414500,0.403379798
1415000,0.538656324
3010655,0.54290843
3011800,0.445833087
3015500,0.576233804
3021350,0.130679905
3026500,0.429697514
3028000,0.498641253
3049000,0.470781982
3049800,0.337039351
3050000,0.321583509
3069500,0.323536515
3070500,0.134567678
3076600,0.421111226
3078000,0.453357995
3140000,-0.426689506
3144000,0.306273937
4074950,0.905574746
4105700,0.829039752
4115265,0.479079127
4122200,0.902430378
4122500,0.938075084
4127918,0.707311809
4127997,0.639022768
4161580,0.842833698
4185000,0.849450111
4196800,0.696999758
4197100,0.612715185
4197170,0.001457214
4213000,0.511170208
4213075,-0.054234385
4216418,0.175064027
4221000,0.27743721
4224775,0.354405761
4233000,0.390092134
4256000,0.599208415
4296000,0.732391298
8101000,-0.023671985
8103900,0.156800389
8104900,-0.01231873
8109700,0.469761014
8150800,-4.033943176
8158700,-2.200863838
8158810,0.046625316
8164300,0.135549426
8164600,0.378052175
8165300,0.009314775
8171300,0.130044281
8175000,0.366970122
8176900,-0.051541328
8178880,-2.607056618
8189500,0.604409635
8190000,0.099513173
8190500,0.028365791
8194200,-7.398818016
8195000,-0.07552135
8196000,0.053433776
8198500,-0.019016147
8200000,0.115165114
8202700,-3.959662914
8267500,0.912080996
8269000,0.950353704
8271000,0.866744787
8324000,0.906690776
9081600,0.865734026
9107000,0.901913449
9210500,0.966520049
9223000,0.90266107
9306242,0.838289604
9312600,0.979631459
9497980,-0.197497249
9505350,0.018422902
9505800,-0.215135813
9508300,-1.784119844
9510200,-14.351964
9512280,-0.890547037
9513780,-0.813911557
10234500,0.95812171
10244950,0.985510418
10336645,0.72978729
10336660,0.568976045
10343500,0.570014417
12010000,0.477248132
,0.007124667
