basin,NSE
1139000,0.570150495
1139800,0.520113051
1142500,0.592537493
1144000,0.556727439
1162500,0.716280013
1169000,0.241566122
1170100,0.458377898
1181000,-0.10804069
1187300,0.128743291
1195100,-0.087321639
1333000,0.570179224
1350000,0.289501011
1350080,0.302130401
1350140,0.115996599
1365000,0.164542258
1411300,0.592987597
1413500,0.454751313
1414500,0.357633233
1415000,0.516015738
3010655,0.398907006
3011800,0.330301762
3015500,0.343493938
3021350,-0.201566458
3026500,0.352770686
3028000,0.390544772
3049000,0.222761571
3049800,-0.175298095
3050000,0.151662409
3069500,0.230916083
3070500,0.021344543
3076600,0.328432441
3078000,0.226564765
3140000,0.013001144
3144000,0.261287034
4074950,0.951210797
4105700,0.844538748
4115265,0.552060127
4122200,0.915452093
4122500,0.941338789
4127918,0.729839951
4127997,0.634055763
4161580,0.850712121
4185000,0.815250754
4196800,0.644394338
4197100,0.349164546
4197170,-0.180454135
4213000,0.158076823
4213075,0.037842155
4216418,0.107380807
4221000,0.316400588
4224775,0.226263702
4233000,0.367945552
4256000,0.565811515
4296000,0.703620076
8101000,0.12232101
8103900,-0.037606716
8104900,-0.078552008
8109700,0.257754505
8150800,-0.041066766
8158700,-0.034268022
8158810,0.045268774
8164300,0.278075814
8164600,0.275039315
8165300,-1.037733078
8171300,-1.670160294
8175000,0.476678133
8176900,0.103882194
8178880,-0.191058993
8189500,0.531823665
8190000,0.083198071
8190500,0.029777348
8194200,-4.010221481
8195000,0.041912794
8196000,0.053812921
8198500,-0.088666677
8200000,0.088578701
8202700,-0.111010432
8267500,0.97778412
8269000,0.957660615
8271000,0.978274703
8324000,0.924493261
9081600,0.971955515
9107000,0.982300447
9210500,0.940226424
9223000,0.973219367
9306242,0.931851663
9312600,0.983555496
9497980,-1.209080935
9505350,-6.09366703
9505800,-6.426532269
9508300,-1.174091578
9510200,-0.238593936
9512280,0.207931757
9513780,0.081545472
10234500,0.959695432
10244950,0.985613916
10336645,0.762767062
10336660,0.57951954
10343500,0.564522564
12010000,0.495429218
,0.145830592
