basin,NSE
1139000,0.650332242
1139800,0.658911556
1142500,0.663110703
1144000,0.67698282
1162500,0.801000595
1169000,0.544128507
1170100,0.554198593
1181000,-0.016201258
1187300,0.308248997
1195100,0.401027024
1333000,0.685619146
1350000,0.359982729
1350080,0.455285728
1350140,0.490709245
1365000,0.526674956
1411300,0.650122792
1413500,0.48464787
1414500,0.477932513
1415000,0.51534301
3010655,0.647819132
3011800,0.551749438
3015500,0.603967935
3021350,0.339512885
3026500,0.384028971
3028000,0.453933001
3049000,0.503910393
3049800,0.425297201
3050000,0.411612093
3069500,0.427489877
3070500,0.530703545
3076600,0.643039107
3078000,0.54019931
3140000,0.373290837
3144000,0.288143277
4074950,0.932044074
4105700,0.810608461
4115265,0.554193109
4122200,0.88201575
4122500,0.903601162
4127918,0.783696756
4127997,0.595337361
4161580,0.843025982
4185000,0.872335896
4196800,0.716687143
4197100,0.624547511
4197170,-0.08370626
4213000,0.493267238
4213075,0.260665774
4216418,0.394432425
4221000,0.488501251
4224775,0.440904021
4233000,0.453141391
4256000,0.618751884
4296000,0.795748785
8101000,0.106644332
8103900,-0.822020888
8104900,0.035637856
8109700,0.372015536
8150800,0.003013849
8158700,-0.074165583
8158810,0.132970572
8164300,0.365165174
8164600,0.200316012
8165300,0.031065941
8171300,0.263169885
8175000,0.022796988
8176900,0.180256248
8178880,-0.871294618
8189500,0.663208842
8190000,0.208159685
8190500,0.083706796
8194200,0.297976911
8195000,0.057466984
8196000,0.06866926
8198500,0.148722529
8200000,-0.108361483
8202700,-0.015834451
8267500,0.974687343
8269000,0.96494095
8271000,0.971106837
8324000,0.916389257
9081600,0.962954443
9107000,0.977451887
9210500,0.965473477
9223000,0.966839276
9306242,0.814591065
9312600,0.978400437
9497980,-0.862285137
9505350,0.307731032
9505800,0.189801633
9508300,0.268228412
9510200,0.102537751
9512280,0.079341888
9513780,0.117661119
10234500,0.960208282
10244950,0.954038516
10336645,0.804612234
10336660,0.686132401
10343500,0.625995696
12010000,0.37739712
,0.448460768
