basin,NSE
1139000,0.486075938
1139800,0.585222393
1142500,0.563313574
1144000,0.603827477
1162500,0.793132365
1169000,0.317634702
1170100,0.449227393
1181000,0.189152539
1187300,0.260619581
1195100,0.268739522
1333000,-0.105213523
1350000,0.108110487
1350080,0.312991977
1350140,0.104984641
1365000,0.378638327
1411300,0.349407136
1413500,0.065185726
1414500,0.475273192
1415000,0.484817147
3010655,0.540640622
3011800,0.527065992
3015500,0.524524391
3021350,0.024220884
3026500,0.406008124
3028000,0.564723998
3049000,-0.089198232
3049800,-0.913973927
3050000,-0.127703071
3069500,-0.057562232
3070500,-0.698574781
3076600,0.271896124
3078000,0.290285468
3140000,-0.217816472
3144000,0.160225272
4074950,0.945903368
4105700,0.718350828
4115265,0.443769097
4122200,0.916701704
4122500,0.950635079
4127918,0.806483552
4127997,0.664803356
4161580,0.850962311
4185000,0.851898685
4196800,0.651460767
4197100,0.491672456
4197170,-0.336764932
4213000,0.26977545
4213075,-0.251891732
4216418,0.223944783
4221000,0.376714587
4224775,0.296473742
4233000,0.283954978
4256000,0.554972947
4296000,0.775476277
8101000,0.171911478
8103900,-1.073851585
8104900,0.169844985
8109700,0.374113917
8150800,-2.466237545
8158700,0.092259169
8158810,0.236925185
8164300,0.234339476
8164600,0.333955586
8165300,-5.341170788
8171300,0.153455615
8175000,0.432547569
8176900,0.210310161
8178880,-2.029978037
8189500,0.560918033
8190000,-0.098433375
8190500,0.05506587
8194200,-0.194818974
8195000,-0.168024421
8196000,0.067705989
8198500,-1.477562904
8200000,-2.913306713
8202700,-0.357961655
8267500,0.982356768
8269000,0.967869826
8271000,0.977275971
8324000,0.931922875
9081600,0.97357152
9107000,0.981406568
9210500,0.975165635
9223000,0.969228107
9306242,0.907625832
9312600,0.990499169
9497980,-1.024333954
9505350,0.171427548
9505800,-1.172005177
9508300,-0.006297469
9510200,-0.057405472
9512280,0.026052773
9513780,0.061778188
10234500,0.971274467
10244950,0.992278345
10336645,0.803075016
10336660,0.605483562
10343500,0.631563395
12010000,0.539945632
,0.175529662
