basin,NSE
1139000,0.471834481
1139800,0.620298773
1142500,0.483882308
1144000,0.469751239
1162500,0.625481695
1169000,0.454155743
1170100,0.457408488
1181000,0.218126714
1187300,-0.017519832
1195100,-1.108014345
1333000,0.505564481
1350000,0.272250116
1350080,0.354114652
1350140,0.209072471
1365000,0.442904234
1411300,0.419288635
1413500,0.23026365
1414500,0.474273145
1415000,0.557747185
3010655,0.615123659
3011800,0.446994662
3015500,0.309611022
3021350,-0.380407453
3026500,0.195955575
3028000,0.461051643
3049000,0.489770591
3049800,0.264167488
3050000,0.218642056
3069500,0.266542256
3070500,0.172987461
3076600,0.420208991
3078000,0.300438702
3140000,0.262072265
3144000,0.19324702
4074950,0.927661635
4105700,0.75199303
4115265,0.53188926
4122200,0.903705411
4122500,0.947366331
4127918,0.758270949
4127997,0.655435234
4161580,0.828259274
4185000,0.85999909
4196800,0.567951202
4197100,0.334807396
4197170,-0.387307525
4213000,0.333579838
4213075,0.005523443
4216418,0.240300715
4221000,0.338210225
4224775,0.015871048
4233000,0.226379991
4256000,0.615009934
4296000,0.77705735
8101000,0.196291327
8103900,0.181410491
8104900,0.192545235
8109700,0.275223255
8150800,-5.247353077
8158700,0.247292519
8158810,0.143084407
8164300,0.228017449
8164600,0.382957041
8165300,-0.182362795
8171300,-0.03917861
8175000,0.24470973
8176900,-0.679301023
8178880,-23.61395264
8189500,0.160573602
8190000,0.171553731
8190500,0.044648051
8194200,-4.429770947
8195000,-0.742040277
8196000,-0.580243468
8198500,-2.152896643
8200000,0.097386122
8202700,-0.277267575
8267500,0.970977534
8269000,0.972035341
8271000,0.98093248
8324000,0.933818243
9081600,0.971740831
9107000,0.98038223
9210500,0.974240182
9223000,0.975743612
9306242,0.915752783
9312600,0.989766429
9497980,-1.805518866
9505350,-1.586111546
9505800,-0.807446361
9508300,-0.151406169
9510200,-0.215488195
9512280,0.008878529
9513780,-0.093833089
10234500,0.976090971
10244950,0.988898651
10336645,0.781077161
10336660,0.608214259
10343500,0.647667468
12010000,0.604645103
,-0.051483629
