basin,NSE
1139000,-0.463022828
1139800,-0.546301484
1142500,-0.378063917
1144000,-0.389176488
1162500,-0.383727312
1169000,-0.330103874
1170100,-0.3484478
1181000,-0.321670175
1187300,-0.23375988
1195100,-0.286993027
1333000,-0.460275769
1350000,-0.1789186
1350080,-0.182113171
1350140,-0.162242174
1365000,-0.413955808
1411300,-0.567097664
1413500,-0.279820323
1414500,-0.308338165
1415000,-0.294934392
3010655,-0.263937831
3011800,-0.447829366
3015500,-0.354436398
3021350,-0.250144243
3026500,-0.356877089
3028000,-0.40354228
3049000,-0.244386077
3049800,-0.148969054
3050000,-0.222710252
3069500,-0.310949087
3070500,-0.348093867
3076600,-0.34247458
3078000,-0.341239452
3140000,-0.103515983
3144000,-0.091238499
4074950,-1.323383808
4105700,-3.665127754
4115265,-0.853143096
4122200,-2.810253143
4122500,-3.434703827
4127918,-0.306025624
4127997,-6.000363827
4161580,-0.261555076
4185000,-0.168417454
4196800,-0.074175954
4197100,-0.078183055
4197170,-0.038761735
4213000,-0.192719221
4213075,-0.167289376
4216418,-0.200607181
4221000,-0.213713527
4224775,-0.170853257
4233000,-0.19093287
4256000,-0.453333378
4296000,-0.413107753
8101000,-3.08E-05
8103900,-0.001527429
8104900,-0.003519177
8109700,-0.00117147
8150800,-0.059336901
8158700,-0.008394957
8158810,-0.007762432
8164300,-0.004536867
8164600,-0.008933663
8165300,-0.022246122
8171300,-0.003770232
8175000,-0.000142694
8176900,-0.001580238
8178880,-0.002745271
8189500,-0.007748723
8190000,-0.001210928
8190500,-0.060342073
8194200,-1.023504734
8195000,-0.002523541
8196000,-0.000277877
8198500,-0.014632821
8200000,-0.003530741
8202700,-0.049802065
8267500,-0.321109533
8269000,-0.036947012
8271000,-0.430573583
8324000,-0.461709499
9081600,-0.314090014
9107000,-0.239475727
9210500,-0.022595048
9223000,-0.071069241
9306242,-8.515237808
9312600,-0.001140952
9497980,-0.057391882
9505350,-0.000344038
9505800,-0.003974557
9508300,-0.000823617
9510200,-0.013341665
9512280,-0.048864961
9513780,-0.003080606
10234500,-0.086439133
10244950,-0.102370381
10336645,-0.198756695
10336660,-0.201591492
10343500,-0.107608914
12010000,-0.383074403
,-0.446868403
