basin,NSE
1139000,0.552219599
1139800,0.50004378
1142500,0.465399861
1144000,0.597843736
1162500,0.783430547
1169000,0.347906232
1170100,0.503042102
1181000,0.389961541
1187300,0.240850985
1195100,0.330198407
1333000,0.24053669
1350000,0.167906225
1350080,0.354719102
1350140,-0.089359403
1365000,0.089213371
1411300,0.656325281
1413500,0.44911617
1414500,0.367605269
1415000,0.387322187
3010655,0.574794352
3011800,0.486353517
3015500,0.595308304
3021350,0.218231142
3026500,0.398877561
3028000,0.430058122
3049000,0.383898616
3049800,0.020429969
3050000,0.290472329
3069500,0.305422783
3070500,0.356627941
3076600,0.319842339
3078000,0.367734969
3140000,0.223244071
3144000,0.253858387
4074950,0.948874623
4105700,0.815143183
4115265,0.497086585
4122200,0.919270948
4122500,0.951627422
4127918,0.78503117
4127997,0.645791352
4161580,0.848469004
4185000,0.890097812
4196800,0.698934704
4197100,0.516263276
4197170,0.087604344
4213000,0.45282203
4213075,-0.099384189
4216418,0.106819451
4221000,0.47160995
4224775,0.328681707
4233000,0.275386095
4256000,0.550318986
4296000,0.727834046
8101000,0.161465526
8103900,-0.003298402
8104900,0.225730717
8109700,0.540779352
8150800,-1.389686346
8158700,0.293980718
8158810,0.219406009
8164300,0.199858963
8164600,0.349865675
8165300,-0.528470993
8171300,0.197306573
8175000,0.417418182
8176900,0.184945703
8178880,-2.111829281
8189500,0.55829829
8190000,0.06331414
8190500,0.035012305
8194200,0.154328227
8195000,0.227711082
8196000,0.067817092
8198500,-0.252162099
8200000,0.099672437
8202700,-0.183017731
8267500,0.982861189
8269000,0.971021056
8271000,0.977637967
8324000,0.934106462
9081600,0.969226902
9107000,0.980792394
9210500,0.97427598
9223000,0.971402809
9306242,0.943793226
9312600,0.990370329
9497980,0.11009264
9505350,0.263422966
9505800,-0.261418939
9508300,0.057196259
9510200,0.085490465
9512280,0.160019875
9513780,0.107411265
10234500,0.967264038
10244950,0.991590464
10336645,0.728444248
10336660,0.556922823
10343500,0.617257208
12010000,0.581567228
,0.381669136
