basin,NSE
1139000,0.645403177
1139800,0.670001447
1142500,0.665922731
1144000,0.659795195
1162500,0.715584785
1169000,0.527372897
1170100,0.550367564
1181000,0.477836668
1187300,0.367489159
1195100,0.405882955
1333000,0.700390995
1350000,0.331129551
1350080,0.49675101
1350140,0.544400185
1365000,0.529189467
1411300,0.696461141
1413500,0.524737686
1414500,0.490484774
1415000,0.573117405
3010655,0.695709497
3011800,0.618282706
3015500,0.663264722
3021350,0.406578481
3026500,0.53414315
3028000,0.609677076
3049000,0.559137642
3049800,0.361218572
3050000,0.428946674
3069500,0.438312769
3070500,0.553249657
3076600,0.667583585
3078000,0.557515442
3140000,0.343169391
3144000,0.400577366
4074950,0.94760441
4105700,0.848879829
4115265,0.593513817
4122200,0.911754996
4122500,0.948902205
4127918,0.810463518
4127997,0.678393185
4161580,0.84308444
4185000,0.843932182
4196800,0.690316826
4197100,0.585786343
4197170,0.257630169
4213000,0.526103348
4213075,0.261653483
4216418,0.407657087
4221000,0.530927062
4224775,0.371324062
4233000,0.393065214
4256000,0.660218179
4296000,0.802275762
8101000,0.212779939
8103900,0.291126907
8104900,0.149853408
8109700,0.360720158
8150800,-0.128610015
8158700,0.458833456
8158810,0.332006991
8164300,0.300337732
8164600,0.290074706
8165300,-0.058401465
8171300,0.269035459
8175000,0.528604209
8176900,0.113391936
8178880,0.294358075
8189500,0.241732001
8190000,0.049326181
8190500,-0.085102797
8194200,-0.559122801
8195000,0.037681699
8196000,-0.225674152
8198500,0.040838599
8200000,0.037998974
8202700,-0.042659163
8267500,0.98258068
8269000,0.962861188
8271000,0.974999921
8324000,0.920537375
9081600,0.967116278
9107000,0.980345516
9210500,0.968845645
9223000,0.9747971
9306242,0.927361548
9312600,0.983132811
9497980,0.309657216
9505350,0.198823333
9505800,0.401443601
9508300,-0.263830781
9510200,0.292738855
9512280,0.074597061
9513780,0.264035702
10234500,0.970379971
10244950,0.990987326
10336645,0.754750222
10336660,0.620062023
10343500,0.692780852
12010000,0.643811405
,0.498251165
