basin,NSE
1139000,0.640039086
1139800,0.658391207
1142500,0.623222411
1144000,0.659132421
1162500,0.773002476
1169000,0.347421944
1170100,0.444595039
1181000,0.254528642
1187300,0.256608784
1195100,0.424787164
1333000,0.673668832
1350000,0.367847919
1350080,0.492059112
1350140,0.463760316
1365000,0.457354128
1411300,0.58403641
1413500,0.527935922
1414500,0.466227114
1415000,0.527042121
3010655,0.672732025
3011800,0.566943258
3015500,0.661346346
3021350,0.369719803
3026500,0.54630807
3028000,0.548961341
3049000,0.524592489
3049800,0.353598356
3050000,0.072751403
3069500,0.36347425
3070500,0.334591269
3076600,0.619062573
3078000,0.452989995
3140000,0.334098577
3144000,0.316447258
4074950,0.949173089
4105700,0.815936044
4115265,0.617254257
4122200,0.908001654
4122500,0.946954936
4127918,0.813114956
4127997,0.638076276
4161580,0.840615034
4185000,0.871873364
4196800,0.704164773
4197100,0.509023666
4197170,0.102744997
4213000,0.456778944
4213075,0.258073986
4216418,0.366733551
4221000,0.528416604
4224775,0.394183278
4233000,0.41851449
4256000,0.621235788
4296000,0.805358469
8101000,0.092983067
8103900,-0.354430914
8104900,0.013139367
8109700,0.564779252
8150800,-0.255616546
8158700,0.122455895
8158810,0.093576193
8164300,-0.294852734
8164600,0.267728508
8165300,-1.667639732
8171300,0.155346155
8175000,0.43511802
8176900,0.178928018
8178880,-1.001026392
8189500,0.454885542
8190000,-0.228559852
8190500,0.024145663
8194200,0.465174794
8195000,-1.050831556
8196000,-0.106300235
8198500,-0.997975111
8200000,-2.130231857
8202700,-0.05191958
8267500,0.980935508
8269000,0.964409031
8271000,0.96809997
8324000,0.921653308
9081600,0.964816187
9107000,0.979530459
9210500,0.970126608
9223000,0.980760604
9306242,0.849959657
9312600,0.987833978
9497980,-0.19037199
9505350,0.276161313
9505800,0.096176207
9508300,0.210291982
9510200,-0.126256108
9512280,0.190156281
9513780,0.083942115
10234500,0.968708392
10244950,0.99026082
10336645,0.729813486
10336660,0.596579373
10343500,0.641669989
12010000,0.560246438
,0.382698858
