basin,NSE
1139000,0.512397647
1139800,0.553184122
1142500,0.458490968
1144000,0.645488858
1162500,0.797682166
1169000,0.143646359
1170100,0.133023202
1181000,0.35324192
1187300,0.320269048
1195100,-0.498404026
1333000,0.346268594
1350000,0.273464799
1350080,0.352480173
1350140,0.402455747
1365000,0.367224216
1411300,0.418384552
1413500,0.502174824
1414500,0.376240849
1415000,0.39863348
3010655,0.554404736
3011800,0.4598791
3015500,0.464839935
3021350,-0.127627611
3026500,0.349900424
3028000,0.431934416
3049000,0.032394588
3049800,0.120468497
3050000,-0.11407721
3069500,0.217484474
3070500,-0.078306317
3076600,-0.720989943
3078000,0.196580648
3140000,0.03062892
3144000,0.037954628
4074950,0.92491515
4105700,0.840220809
4115265,0.429523408
4122200,0.917317696
4122500,0.956419449
4127918,0.762323692
4127997,0.510246038
4161580,0.849828467
4185000,0.742620677
4196800,0.526450515
4197100,0.366501808
4197170,-0.584106922
4213000,0.258181036
4213075,-0.255441546
4216418,-0.013840318
4221000,0.336821318
4224775,0.202558994
4233000,-0.038632751
4256000,0.481024206
4296000,0.707659841
8101000,0.05360508
8103900,0.080775678
8104900,0.136307657
8109700,0.438771129
8150800,-9.953856468
8158700,0.373474538
8158810,0.24861902
8164300,0.099820614
8164600,0.25057435
8165300,-0.537364483
8171300,0.051837921
8175000,0.111171484
8176900,-0.038516402
8178880,-3.096117973
8189500,0.05067724
8190000,0.080159724
8190500,-0.014977574
8194200,0.287302732
8195000,-1.16601038
8196000,0.065315068
8198500,0.103963137
8200000,0.170810282
8202700,0.007603645
8267500,0.981142305
8269000,0.968660805
8271000,0.980014687
8324000,0.92382665
9081600,0.978795078
9107000,0.981096288
9210500,0.974775786
9223000,0.976771716
9306242,0.929751799
9312600,0.989090274
9497980,-0.053053975
9505350,0.17316848
9505800,-0.552708149
9508300,-0.175302863
9510200,-0.658380747
9512280,0.130915284
9513780,0.112160444
10234500,0.970614856
10244950,0.992590209
10336645,0.797563821
10336660,0.655472547
10343500,0.406583071
12010000,0.593711466
,0.185136142
