basin,NSE
1139000,0.404383838
1139800,0.571883172
1142500,0.473284304
1144000,0.636145264
1162500,0.769235089
1169000,0.362077236
1170100,0.421671987
1181000,0.320511162
1187300,-0.147370815
1195100,0.277132511
1333000,-0.264571071
1350000,0.285976231
1350080,0.309327185
1350140,0.246560752
1365000,0.442959785
1411300,0.661225557
1413500,0.381341875
1414500,0.317594945
1415000,0.498067558
3010655,0.472929597
3011800,0.23413384
3015500,0.264689386
3021350,-0.199578762
3026500,0.352288187
3028000,0.414395332
3049000,0.146851122
3049800,0.163081944
3050000,0.037685156
3069500,0.362210035
3070500,0.325652063
3076600,0.465083539
3078000,0.389758289
3140000,0.238392234
3144000,0.266977131
4074950,0.950274397
4105700,0.329306841
4115265,-0.19928503
4122200,0.905775182
4122500,0.946969755
4127918,0.766437545
4127997,0.510884166
4161580,0.852198139
4185000,0.852459088
4196800,0.65259704
4197100,0.435013652
4197170,-0.068093777
4213000,0.400173962
4213075,0.091994286
4216418,0.240311027
4221000,0.145675898
4224775,0.291633725
4233000,0.273805499
4256000,0.526860833
4296000,0.703105569
8101000,0.278266251
8103900,-0.511843562
8104900,0.18104738
8109700,0.545983195
8150800,-0.075206041
8158700,0.351699531
8158810,0.231557608
8164300,0.254748702
8164600,0.384873152
8165300,0.028830826
8171300,0.119813442
8175000,0.499273956
8176900,0.214645624
8178880,-4.323208332
8189500,0.505158871
8190000,-0.068825245
8190500,0.025787473
8194200,0.469285607
8195000,-0.179127812
8196000,0.069998264
8198500,-0.40790081
8200000,0.104925513
8202700,-0.007463932
8267500,0.980722185
8269000,0.967137303
8271000,0.979471883
8324000,0.907650553
9081600,0.97663765
9107000,0.981123246
9210500,0.968789514
9223000,0.974178659
9306242,0.909380719
9312600,0.987832669
9497980,-0.403195977
9505350,0.090281248
9505800,-0.759913445
9508300,-0.012064219
9510200,-0.071483731
9512280,0.084306538
9513780,0.079813063
10234500,0.970380006
10244950,0.989816048
10336645,0.7564504
10336660,0.505452007
10343500,0.613768965
12010000,0.568133324
,0.322470717
